"IN_PRESENCA_CN";"IN_PRESENCA_CH";"IN_PRESENCA_LC";"IN_PRESENCA_MT";"NOTA_CN";"NOTA_CH";"NOTA_LC";"NOTA_MT";"IN_STATUS_REDACAO";"NU_NOTA_REDACAO";"COD_MUNICIPIO_RESIDENCIA";"NO_MUNICIPIO_RESIDENCIA";"UF_RESIDENCIA";"ID_DEPENDENCIA_ADM_ESC";"ID_LOCALIZACAO_ESC";"IDADE";"TP_SEXO";"ST_CONCLUSAO";"TP_ESCOLA";"TP_COR_RACA";"IN_BAIXA_VISAO";"IN_CEGUEIRA";"IN_SURDEZ";"IN_DEFICIENCIA_AUDITIVA";"IN_SURDO_CEGUEIRA";"IN_DEFICIENCIA_FISICA";"IN_DEFICIENCIA_MENTAL";"IN_DEFICIT_ATENCAO";"IN_DISLEXIA";"IN_AUTISMO";"Q001";"Q002";"Q003";"Q005";"Q010";"Q011";"Q017"
1;1;1;1;439,6;524,6;468,9;379,5;7;260;3526803;"LENCOIS PAULISTA";"SP";"";"";27;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"B";"B";"C";"A";"A";"A";"A"
1;1;1;1;487,2;546,1;379,3;428;7;440;3205002;"SERRA";"ES";"";"";23;"F";1;1;2;0;0;0;0;0;1;0;0;0;0;"E";"D";"C";"A";"A";"D";"A"
1;1;1;1;385,3;469,6;426,1;352,1;7;151;2302602;"CAMOCIM";"CE";"";"";23;"F";3;0;1;0;0;0;1;0;0;0;0;0;0;"B";"B";"B";"A";"D";"D";"D"
1;1;1;1;439,3;591;534,2;449,7;7;360;1500800;"ANANINDEUA";"PA";"";"";37;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"I";"E";"C";"A";"A";"D";"A"
1;1;1;1;477;554,6;520,3;338,7;7;520;2507507;"JOAO PESSOA";"PB";"";"";48;"F";1;1;1;0;1;0;0;0;0;0;0;0;0;"B";"C";"E";"C";"D";"A";"A"
1;1;1;1;461;559,2;466,1;569,5;7;500;3122306;"DIVINOPOLIS";"MG";"";"";21;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"E";"E";"C";"A";"D";"A";"D"
1;1;1;1;400;517,5;474,7;345,8;7;733;4205407;"FLORIANOPOLIS";"SC";"";"";18;"F";1;1;1;0;0;0;1;0;0;0;0;0;0;"E";"E";"G";"A";"A";"A";"A"
1;1;1;1;446,6;583,3;497,4;499,1;7;580;1500107;"ABAETETUBA";"PA";"";"";19;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"C";"D";"C";"C";"A";"D";"D"
1;1;1;1;470,6;455,2;521,8;402,3;7;260;2800308;"ARACAJU";"SE";"";"";21;"F";1;1;2;1;0;0;0;0;0;0;0;0;0;"C";"B";"C";"C";"A";"D";"A"
1;1;1;1;437,2;591;464,2;414,3;7;600;2927408;"SALVADOR";"BA";"2";"1";17;"F";2;1;2;0;0;0;0;0;0;0;0;1;0;"E";"D";"B";"A";"A";"D";"A"
1;1;1;1;495,6;506,6;558,5;568,2;7;660;5107602;"RONDONOPOLIS";"MT";"";"";19;"F";3;0;3;0;1;0;0;0;0;0;0;0;0;"C";"E";"D";"B";"B";"D";"A"
1;1;1;1;424,6;489,3;477,6;398,3;7;783;4125506;"SAO JOSE DOS PINHAIS";"PR";"";"";18;"M";1;1;3;0;0;0;1;0;0;0;0;0;0;"C";"B";"I";"B";"A";"B";"A"
1;1;1;1;444,3;509,3;514,4;510,8;7;520;1100320;"SAO MIGUEL DO GUAPORE";"RO";"";"";15;"F";3;0;1;0;0;0;0;0;1;0;0;0;0;"B";"E";"B";"A";"A";"D";"A"
1;1;1;1;571,7;616,5;543,5;469,6;7;950;5103403;"CUIABA";"MT";"";"";42;"M";1;1;3;0;0;0;1;0;0;0;0;0;0;"B";"B";"F";"E";"A";"A";"A"
1;1;1;1;579,9;533,8;482;481,8;7;540;2903904;"BOM JESUS DA LAPA";"BA";"";"";25;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"C";"B";"C";"A";"A";"A";"A"
1;1;1;1;620,2;668,2;624,4;637;7;580;3151206;"PIRAPORA";"MG";"";"";18;"F";1;1;3;0;0;0;0;0;0;0;1;0;0;"E";"E";"L";"A";"A";"A";"A"
1;1;1;1;566,6;592,7;597,2;629,9;7;950;3118601;"CONTAGEM";"MG";"";"";21;"M";1;2;1;0;0;0;1;0;0;0;0;0;0;"F";"F";"D";"B";"A";"A";"A"
1;1;1;1;465,3;550,3;449,7;356,5;7;360;3167202;"SETE LAGOAS";"MG";"";"";53;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"A";"B";"C";"A";"A";"A";"A"
1;1;1;1;427,8;551,3;503,7;518,5;7;360;3118304;"CONSELHEIRO LAFAIETE";"MG";"";"";25;"F";1;1;2;0;0;0;0;0;1;0;0;0;0;"I";"I";"D";"B";"D";"D";"D"
1;1;1;1;484,7;598,4;536,2;459,1;7;620;3552205;"SOROCABA";"SP";"";"";38;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"B";"F";"A";"B";"B";"A"
1;1;1;1;619,6;636,5;597,5;677;7;840;3550308;"SAO PAULO";"SP";"4";"1";18;"M";2;2;1;0;0;0;0;0;0;0;1;0;0;"H";"I";"O";"A";"C";"B";"A"
1;1;1;1;534,6;574,8;586,9;453,4;7;400;4127700;"TOLEDO";"PR";"";"";39;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"B";"A";"H";"B";"A";"A";"A"
1;1;1;1;516;595,4;555,8;526,8;7;640;3202454;"IBATIBA";"ES";"";"";22;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"E";"C";"A";"D";"A";"A"
1;1;1;1;528,7;587,5;447,6;443,2;7;520;2407104;"MACAIBA";"RN";"";"";24;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"A";"E";"B";"B";"D";"D";"A"
1;1;1;1;419,3;433,7;404,1;395,6;7;320;3201308;"CARIACICA";"ES";"2";"1";19;"M";2;1;3;0;0;0;0;0;1;0;0;0;0;"E";"E";"D";"D";"A";"D";"A"
1;1;1;1;468,8;459,4;403,8;400,5;7;234;4106902;"CURITIBA";"PR";"2";"1";17;"M";2;1;1;0;0;1;0;0;0;0;0;0;0;"D";"C";"D";"A";"A";"A";"A"
1;1;1;1;626,9;574,5;560;792,1;7;880;5002704;"CAMPO GRANDE";"MS";"";"";18;"M";1;2;1;0;0;0;0;0;0;0;1;0;0;"H";"H";"Q";"A";"C";"B";"B"
1;1;1;1;482,9;532,6;464,7;522;7;560;2407104;"MACAIBA";"RN";"";"";16;"M";3;0;3;1;0;0;0;0;0;0;0;0;0;"E";"E";"B";"A";"D";"D";"D"
1;1;1;1;453;465,7;501,8;369,8;7;440;3306107;"VALENCA";"RJ";"2";"1";18;"M";2;1;3;0;0;0;0;0;1;0;0;0;0;"C";"D";"D";"E";"A";"D";"A"
1;1;1;1;404,8;414,7;423,3;466,7;7;280;3545803;"SANTA BARBARA D OESTE";"SP";"2";"1";22;"M";2;1;1;0;0;0;0;0;0;1;0;0;0;"B";"E";"I";"A";"A";"B";"A"
1;1;1;1;400,5;588,4;494,6;449,7;7;540;3550308;"SAO PAULO";"SP";"";"";50;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"F";"A";"A";"A";"A"
1;1;1;1;549,7;546,2;493,7;737,7;7;900;3304557;"RIO DE JANEIRO";"RJ";"";"";19;"M";1;2;1;0;0;0;1;0;0;0;0;0;0;"H";"E";"G";"C";"A";"D";"A"
1;1;1;1;529,3;549,5;544,7;331,2;7;480;3106200;"BELO HORIZONTE";"MG";"";"";19;"F";1;2;1;0;0;0;0;0;1;0;0;0;0;"D";"D";"I";"A";"A";"B";"A"
1;1;1;1;471,8;537,5;571,5;442,6;7;520;3201902;"DOMINGOS MARTINS";"ES";"";"";23;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"A";"B";"D";"A";"A";"A";"A"
1;1;1;1;484,2;551,4;456,9;413,8;7;320;1200401;"RIO BRANCO";"AC";"";"";31;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"A";"A";"B";"A";"A";"D";"A"
1;1;1;1;407,6;491,3;483,8;431,6;7;220;2211001;"TERESINA";"PI";"";"";39;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"A";"B";"B";"B";"A";"A";"A"
1;1;1;1;464,3;446,1;317,8;420,3;7;360;2403103;"CURRAIS NOVOS";"RN";"";"";17;"F";3;0;3;0;0;0;0;0;1;0;0;0;0;"B";"G";"B";"A";"A";"D";"D"
1;1;1;1;549,8;405,8;511,3;420,3;7;560;3140001;"MARIANA";"MG";"4";"1";19;"F";2;2;3;0;0;0;0;0;1;0;0;0;0;"G";"G";"J";"B";"A";"A";"A"
1;1;1;1;589,4;601,2;565,7;631,8;7;560;3302403;"MACAE";"RJ";"4";"1";18;"M";2;2;0;0;0;0;0;0;0;0;1;0;0;"H";"H";"L";"A";"A";"A";"A"
1;1;1;1;430,5;537,2;453,7;417,6;7;500;2501807;"BAYEUX";"PB";"";"";21;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"A";"B";"F";"A";"A";"D";"A"
1;1;1;1;646,4;612,8;538,6;617,1;7;700;2901007;"AMARGOSA";"BA";"2";"1";19;"M";2;1;2;0;0;0;0;0;1;0;0;0;0;"B";"B";"B";"A";"D";"D";"D"
1;1;1;1;460,7;564,4;445,3;367,1;7;620;3508603;"CACHOEIRA PAULISTA";"SP";"";"";17;"F";3;0;1;0;0;0;0;0;1;0;0;0;0;"E";"G";"J";"D";"B";"B";"A"
1;1;1;1;392,3;516,7;490,3;394,7;7;400;2412104;"SAO JOAO DO SABUGI";"RN";"";"";29;"M";1;1;1;1;0;0;0;0;0;0;0;0;0;"E";"B";"B";"C";"D";"D";"D"
1;1;1;1;451,2;527,8;571,6;424,7;7;540;3550308;"SAO PAULO";"SP";"";"";16;"F";3;0;1;0;0;0;0;0;0;0;1;0;0;"F";"G";"G";"B";"A";"A";"A"
1;1;1;1;350,6;468,2;382,5;321,7;7;151;2304400;"FORTALEZA";"CE";"2";"1";39;"F";2;1;3;0;0;1;0;0;0;0;0;0;0;"I";"I";"B";"C";"D";"D";"D"
1;1;1;1;496,7;664,4;549,2;550,4;7;580;2927408;"SALVADOR";"BA";"";"";38;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"B";"A";"A";"A";"D"
1;1;1;1;426,2;563,9;479,7;468,4;7;350;3501608;"AMERICANA";"SP";"2";"1";19;"M";2;1;1;0;0;0;0;0;0;0;0;1;0;"G";"F";"K";"B";"A";"B";"A"
1;1;1;1;654,7;654;624,3;488,9;7;720;3305109;"SAO JOAO DE MERITI";"RJ";"";"";19;"F";1;2;1;0;0;0;0;0;1;0;0;0;0;"D";"E";"F";"D";"A";"A";"B"
1;1;1;1;493,7;572,9;500,4;488,3;7;440;3543402;"RIBEIRAO PRETO";"SP";"";"";29;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"E";"E";"D";"A";"B";"B";"A"
1;1;1;1;442,8;573,4;501;451,6;7;280;3543907;"RIO CLARO";"SP";"";"";32;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"D";"B";"B";"D";"A";"D";"A"
1;1;1;1;520,7;574,7;556,6;461,3;7;420;3205309;"VITORIA";"ES";"";"";19;"F";1;2;1;0;0;0;0;0;0;0;1;0;1;"H";"H";"Q";"A";"B";"B";"A"
1;1;1;1;390,3;524,5;462,1;361,3;7;380;3553500;"TAPIRAI";"SP";"2";"1";29;"F";2;1;1;0;0;0;0;0;1;0;0;0;0;"B";"C";"B";"D";"D";"D";"D"
1;1;1;1;570,5;514,3;499,2;627,4;7;700;3170206;"UBERLANDIA";"MG";"";"";17;"M";3;0;3;0;0;0;0;0;0;0;1;1;0;"H";"H";"O";"B";"B";"C";"B"
1;1;1;1;418,5;560,6;566,9;452,5;7;580;2408102;"NATAL";"RN";"";"";17;"F";3;0;3;0;0;0;0;0;1;0;0;0;0;"D";"C";"B";"A";"D";"D";"A"
1;1;1;1;512,9;561,4;506,5;452,7;7;360;2709152;"TEOTONIO VILELA";"AL";"";"";20;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"B";"C";"D";"A";"A";"D";"A"
1;1;1;1;485,1;497,5;357,7;345,7;7;516;2927200;"RUY BARBOSA";"BA";"4";"1";39;"F";2;1;3;0;0;0;1;0;0;0;0;0;0;"I";"I";"B";"A";"D";"D";"D"
1;1;1;1;481,2;539,2;445,4;345,1;7;320;3523206;"ITARARE";"SP";"";"";18;"M";1;1;1;1;0;0;0;0;0;0;0;0;0;"B";"H";"D";"B";"A";"A";"C"
1;1;1;1;594,5;580;530,2;614,6;7;560;1100304;"VILHENA";"RO";"";"";17;"M";3;0;3;1;0;0;0;0;0;0;0;0;0;"C";"G";"E";"A";"A";"A";"A"
1;1;1;1;519,9;447,9;416,7;385;7;350;3142106;"MIRADOURO";"MG";"";"";37;"F";1;1;1;0;0;0;1;0;0;0;0;0;0;"A";"B";"C";"C";"D";"D";"D"
1;1;1;1;571,5;599,1;555,9;720,4;7;560;3304557;"RIO DE JANEIRO";"RJ";"";"";18;"F";1;2;1;0;0;0;0;0;0;0;1;0;0;"G";"H";"I";"A";"A";"A";"A"
1;1;1;1;453,8;518,2;520,9;417,5;7;420;2304400;"FORTALEZA";"CE";"";"";26;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"B";"B";"B";"D";"D";"D";"A"
1;1;1;1;475,6;485,4;525,7;374,6;7;480;1200401;"RIO BRANCO";"AC";"2";"1";18;"F";2;1;3;1;0;0;0;0;0;0;0;0;0;"E";"D";"B";"A";"D";"D";"A"
1;1;1;1;538,2;565,5;466,6;543,2;7;900;2504009;"CAMPINA GRANDE";"PB";"";"";20;"M";1;1;3;0;0;0;1;0;0;0;0;0;0;"C";"C";"C";"A";"A";"A";"D"
1;1;1;1;459,3;578,4;487,2;377,3;7;720;2932903;"VALENCA";"BA";"";"";47;"F";1;1;2;0;1;0;0;0;0;0;0;0;0;"A";"A";"D";"A";"A";"D";"A"
1;1;1;1;379,5;485,4;517,4;335,5;7;320;2201804;"BOCAINA";"PI";"";"";23;"F";1;2;1;0;0;0;0;0;1;0;0;0;0;"D";"F";"B";"A";"D";"D";"D"
1;1;1;1;701,9;702,8;581;716,6;7;880;5300108;"BRASILIA";"DF";"";"";19;"M";1;2;3;0;0;0;0;0;0;0;1;0;0;"G";"H";"Q";"A";"C";"C";"C"
1;1;1;1;466,8;379,2;410,3;399;7;120;2927408;"SALVADOR";"BA";"4";"1";21;"F";2;2;2;0;0;0;0;0;1;0;0;0;0;"E";"E";"D";"A";"A";"D";"A"
1;1;1;1;518,7;434,3;447,2;383,3;7;580;3305505;"SAQUAREMA";"RJ";"2";"1";19;"M";2;1;1;1;0;0;0;0;0;0;0;0;0;"E";"G";"B";"C";"A";"D";"A"
1;1;1;1;603,4;652,4;599;630,6;7;575;4315602;"RIO GRANDE";"RS";"";"";56;"F";1;2;0;0;0;0;0;0;0;0;0;1;0;"A";"B";"P";"C";"B";"A";"A"
1;1;1;1;469,8;519,1;525,4;448,1;7;440;3143104;"MONTE CARMELO";"MG";"";"";24;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"I";"C";"B";"C";"A";"D";"A"
1;1;1;1;562,1;580;504;604,6;7;560;2928703;"SANTO ANTONIO DE JESUS";"BA";"";"";37;"F";1;1;2;0;1;0;0;0;0;0;0;0;0;"B";"B";"D";"C";"D";"D";"D"
1;1;1;1;485;577,2;515,7;394,8;7;320;5208707;"GOIANIA";"GO";"";"";23;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"B";"C";"D";"B";"B";"D";"A"
1;1;1;1;579,3;607,4;536,1;624,2;7;720;3104304;"AREADO";"MG";"";"";17;"F";3;0;1;0;0;0;0;0;1;0;0;0;0;"G";"H";"E";"B";"A";"A";"D"
1;1;1;1;468,3;486,1;525,2;340,1;7;380;5221858;"VALPARAISO DE GOIAS";"GO";"2";"1";18;"F";2;1;1;0;0;0;0;0;0;0;1;0;0;"B";"E";"C";"B";"A";"A";"A"
1;1;1;1;472;551,5;589,7;505,5;7;580;2211001;"TERESINA";"PI";"";"";19;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"B";"E";"C";"A";"A";"D";"A"
1;1;1;1;413,3;436,3;468,6;455,6;7;380;2408003;"MOSSORO";"RN";"";"";19;"M";1;1;3;0;0;0;0;0;0;0;1;0;0;"B";"E";"B";"C";"D";"A";"A"
1;1;1;1;468,6;570,6;523,4;396;7;320;4202305;"BIGUACU";"SC";"4";"1";17;"M";2;2;1;0;0;0;0;0;0;0;0;0;1;"F";"H";"H";"A";"A";"B";"C"
1;1;1;1;419,5;540,1;362,2;327,7;7;480;1600303;"MACAPA";"AP";"";"";45;"F";3;0;3;1;0;0;0;0;0;0;0;0;0;"A";"A";"C";"A";"A";"B";"B"
1;1;1;1;403,8;545,5;520,5;444,7;7;360;2929602;"SAPEACU";"BA";"";"";15;"F";3;0;3;1;0;0;0;0;0;0;0;0;0;"E";"E";"D";"C";"A";"D";"A"
1;1;1;1;562,6;626,1;529,8;349,1;7;520;2111300;"SAO LUIS";"MA";"4";"1";18;"M";2;2;1;0;0;0;0;0;1;0;0;0;0;"D";"E";"E";"A";"A";"A";"A"
1;1;1;1;457,1;554,7;566,5;473,9;7;440;4218004;"TIJUCAS";"SC";"";"";19;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"F";"E";"E";"A";"A";"A";"A"
1;1;1;1;440,3;558,9;444,5;480,1;7;540;2927408;"SALVADOR";"BA";"";"";41;"M";4;0;2;0;0;0;0;0;0;1;0;0;0;"C";"C";"G";"E";"A";"D";"A"
1;1;1;1;446,4;630,7;403,3;363,4;7;875;3147105;"PARA DE MINAS";"MG";"2";"1";19;"F";2;1;3;0;0;0;1;0;0;0;0;0;0;"B";"B";"G";"C";"A";"A";"A"
1;1;1;1;416,1;499,9;499,8;421;7;808;4315602;"RIO GRANDE";"RS";"";"";19;"F";3;0;1;0;0;0;1;0;0;0;0;0;0;"H";"G";"Q";"B";"B";"A";"A"
1;1;1;1;588,7;603,8;523,7;549;7;300;2903904;"BOM JESUS DA LAPA";"BA";"";"";33;"M";1;2;3;0;0;0;1;0;0;0;0;0;0;"E";"E";"G";"A";"A";"A";"A"
1;1;1;1;574,8;595,6;586,1;407,5;7;880;1501402;"BELEM";"PA";"";"";19;"F";1;2;3;0;0;0;0;0;1;0;0;0;0;"E";"G";"P";"A";"B";"A";"A"
1;1;1;1;380;535,5;467,9;394,7;7;260;1718204;"PORTO NACIONAL";"TO";"2";"1";26;"M";2;1;3;1;0;0;0;0;0;0;0;0;0;"B";"E";"B";"A";"D";"A";"C"
1;1;1;1;459;523,6;523,8;507,7;7;540;4314407;"PELOTAS";"RS";"";"";21;"F";4;0;3;1;0;0;0;0;0;0;0;0;0;"E";"C";"D";"A";"D";"D";"B"
1;1;1;1;593,3;642;591,3;637,9;7;950;3127701;"GOVERNADOR VALADARES";"MG";"4";"1";17;"F";2;2;1;0;0;0;0;0;0;0;1;1;0;"H";"F";"P";"A";"C";"B";"C"
1;1;1;1;503,4;537,4;548,1;600,8;7;580;5215231;"NOVO GAMA";"GO";"";"";21;"M";3;0;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"C";"A";"A";"A";"A"
1;1;1;1;616;564,6;563,8;473,2;7;950;2802304;"FREI PAULO";"SE";"";"";21;"F";1;2;3;0;0;0;1;0;0;0;0;0;0;"E";"H";"J";"A";"A";"A";"D"
1;1;1;1;507,5;571,4;508,7;439,4;7;300;4314407;"PELOTAS";"RS";"2";"1";19;"M";2;1;3;0;0;0;0;0;0;0;1;0;0;"B";"E";"C";"A";"A";"D";"A"
1;1;1;1;620;622,5;580,5;581,2;7;780;3304557;"RIO DE JANEIRO";"RJ";"1";"1";18;"M";2;1;1;0;0;0;0;0;0;0;1;0;0;"F";"G";"J";"A";"B";"D";"A"
1;1;1;1;504,6;483,5;557,2;472,9;7;560;2211001;"TERESINA";"PI";"";"";51;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"C";"C";"D";"A";"D";"D";"D"
1;1;1;1;680,9;648,5;632,3;782,2;7;820;2408102;"NATAL";"RN";"4";"1";17;"M";2;2;1;0;0;0;0;0;0;0;1;0;0;"I";"G";"C";"D";"A";"A";"A"
1;1;1;1;357,1;346,1;448,4;411,4;7;240;1502202;"CAPANEMA";"PA";"";"";20;"M";1;2;1;0;0;0;0;0;1;0;0;0;0;"E";"E";"B";"A";"C";"B";"D"
1;1;1;1;418,7;414,3;363,7;430,7;7;541;3551009;"SAO VICENTE";"SP";"";"";25;"F";1;1;3;0;0;0;1;0;0;0;0;0;0;"E";"E";"G";"D";"B";"A";"A"
1;1;1;1;491;512,9;460;382,9;7;240;2408102;"NATAL";"RN";"";"";31;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"C";"E";"E";"A";"A";"A";"D"
1;1;1;1;405,7;568,2;528,2;370,1;7;460;2603454;"CAMARAGIBE";"PE";"";"";35;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"B";"C";"E";"A";"A";"D";"A"
1;1;1;1;453,1;531,1;422,1;324,3;7;520;2914802;"ITABUNA";"BA";"";"";38;"F";1;1;3;0;1;0;0;0;0;0;0;0;0;"B";"B";"B";"C";"D";"D";"A"
1;1;1;1;553,8;585,9;522,1;384,8;7;420;4109203;"GUARACI";"PR";"2";"1";18;"M";2;1;3;1;0;0;0;0;0;0;0;0;0;"C";"C";"B";"B";"A";"A";"A"
1;1;1;1;490,5;413,5;436,9;442;7;340;3305703;"SUMIDOURO";"RJ";"";"";21;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"C";"E";"C";"D";"A";"A";"D"
1;1;1;1;546,2;595;593;537,3;7;950;2211001;"TERESINA";"PI";"";"";15;"M";3;0;1;0;0;0;1;0;0;0;0;0;0;"C";"G";"E";"A";"A";"B";"A"
1;1;1;1;395,2;525,2;444,1;402,5;7;400;1504208;"MARABA";"PA";"2";"1";17;"M";2;1;3;0;0;0;0;0;1;0;0;0;0;"E";"E";"B";"A";"D";"D";"D"
1;1;1;1;511,8;510,7;467,5;401,5;7;600;4119905;"PONTA GROSSA";"PR";"";"";36;"F";4;0;1;0;0;0;0;0;1;0;0;0;0;"F";"C";"B";"D";"A";"D";"A"
1;1;1;1;645;674,3;532,2;706,5;7;720;3131703;"ITABIRA";"MG";"";"";16;"M";3;0;3;1;0;0;0;0;0;0;0;0;0;"G";"H";"O";"A";"C";"B";"C"
1;1;1;1;589,5;606;592,2;408,9;7;750;2611606;"RECIFE";"PE";"";"";19;"F";1;2;3;0;0;0;0;0;0;0;1;1;0;"H";"H";"M";"A";"A";"A";"A"
1;1;1;1;435,6;551,4;505,5;518,7;7;480;3523404;"ITATIBA";"SP";"";"";22;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"C";"E";"F";"A";"A";"B";"A"
1;1;1;1;572,7;650,9;622;583;7;860;3103504;"ARAGUARI";"MG";"2";"1";18;"M";2;1;1;0;1;0;0;0;0;0;0;0;0;"E";"E";"F";"A";"A";"A";"A"
1;1;1;1;519,6;559,6;457,6;360,2;7;300;1100205;"PORTO VELHO";"RO";"";"";17;"F";3;0;3;1;0;0;0;0;0;0;0;0;0;"B";"B";"C";"A";"D";"A";"A"
1;1;1;1;588,7;645;641,3;608,4;7;760;3170206;"UBERLANDIA";"MG";"";"";28;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"C";"B";"E";"A";"A";"A";"A"
1;1;1;1;396,5;480,2;476,1;354,8;7;240;2611606;"RECIFE";"PE";"2";"1";54;"M";2;1;1;0;1;0;0;0;0;0;0;0;0;"B";"B";"B";"A";"B";"D";"A"
1;1;1;1;417,6;551,9;478,3;424,1;7;220;5105622;"MIRASSOL D OESTE";"MT";"";"";32;"M";3;0;2;0;0;0;0;0;1;0;0;0;0;"B";"B";"C";"D";"D";"D";"D"
1;1;1;1;401;619,1;552,8;324,8;7;500;1600600;"SANTANA";"AP";"";"";16;"F";3;0;1;1;0;0;0;0;0;0;0;0;0;"C";"B";"B";"A";"D";"A";"D"
1;1;1;1;413,1;507,5;523,9;351,2;7;360;2927408;"SALVADOR";"BA";"";"";21;"F";1;2;3;0;0;0;0;0;1;0;0;0;0;"C";"E";"B";"A";"A";"A";"A"
1;1;1;1;475,1;561,1;487;490,6;7;340;5212501;"LUZIANIA";"GO";"4";"1";18;"M";2;2;3;0;0;0;0;0;1;0;0;0;0;"E";"D";"D";"A";"B";"A";"A"
1;1;1;1;532,6;622,5;432,9;372,5;7;460;2914604;"IRECE";"BA";"";"";52;"M";4;0;3;0;1;0;0;0;0;0;0;0;0;"B";"B";"B";"C";"A";"D";"A"
1;1;1;1;448,7;443,2;505,7;419,9;7;460;2930154;"SERRA DO RAMALHO";"BA";"";"";31;"M";4;0;3;0;1;0;0;0;0;0;0;0;0;"B";"A";"B";"A";"A";"D";"D"
1;1;1;1;508,1;566;485,5;458,7;7;300;2207009;"OEIRAS";"PI";"";"";31;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"E";"B";"C";"D";"D";"D"
1;1;1;1;495,6;464,7;481,3;566,6;7;360;3161601;"SAO GERALDO DA PIEDADE";"MG";"2";"1";18;"M";2;1;1;1;0;0;0;0;0;0;0;0;0;"B";"B";"B";"A";"A";"B";"A"
1;1;1;1;408;543,7;506,1;466,9;7;460;2611606;"RECIFE";"PE";"";"";17;"F";3;0;1;0;0;0;0;0;0;0;1;0;0;"H";"C";"K";"A";"C";"B";"C"
1;1;1;1;476,9;515,2;483,5;437,2;7;758;5300108;"BRASILIA";"DF";"";"";63;"F";1;1;3;0;0;0;1;0;0;0;0;0;0;"E";"C";"L";"A";"A";"A";"A"
1;1;1;1;510,2;630,8;589,2;592;7;680;2800308;"ARACAJU";"SE";"4";"1";17;"F";2;2;3;1;0;0;0;0;0;0;0;0;0;"D";"G";"K";"B";"B";"A";"A"
1;1;1;1;509,1;524,3;562,7;393,2;7;520;2603454;"CAMARAGIBE";"PE";"2";"1";19;"F";2;1;3;1;0;0;0;0;0;0;0;0;0;"B";"E";"B";"C";"D";"D";"D"
1;1;1;1;428,9;374,2;463;349,6;7;600;4211702;"ORLEANS";"SC";"";"";18;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"E";"C";"E";"D";"B";"A";"A"
1;1;1;1;509,3;527;516,3;375,8;7;500;3539202;"PIRAPOZINHO";"SP";"2";"1";18;"M";2;1;1;0;0;0;0;0;1;0;0;0;0;"G";"E";"D";"D";"C";"B";"A"
1;1;1;1;452;380;377;406,1;7;380;3203809;"MUQUI";"ES";"2";"1";22;"M";2;1;2;0;0;0;0;0;0;1;0;0;0;"A";"A";"B";"D";"D";"D";"D"
1;1;1;1;478,9;578,6;416,3;420,1;7;225;4101002;"AMPERE";"PR";"";"";24;"M";4;0;3;0;0;0;0;0;0;0;0;1;0;"B";"E";"D";"B";"A";"D";"D"
1;1;1;1;440,2;527,9;392,6;390,5;7;380;2312908;"SOBRAL";"CE";"";"";31;"M";1;1;5;1;0;0;0;0;0;0;0;0;0;"E";"D";"C";"C";"A";"D";"A"
1;1;1;1;490,1;542,4;466,2;431,3;7;500;3509502;"CAMPINAS";"SP";"";"";20;"F";1;1;1;0;0;0;0;0;0;0;0;1;0;"F";"H";"E";"C";"B";"D";"A"
1;1;1;1;543,6;616,4;559,1;452,8;7;800;3304557;"RIO DE JANEIRO";"RJ";"4";"1";18;"F";2;2;3;0;0;0;0;0;0;0;1;0;0;"G";"E";"J";"A";"A";"B";"B"
